14,38.247660288,114.348637889,
698,38.247789107,114.348640790,
373,38.247738485,114.349001540,
81,38.247699862,114.348659784,
706,38.247801698,114.348647704,
680,38.247777443,114.348624741,
632,38.247764042,114.348586978,
737,38.247735091,114.348627965,
219,38.247730014,114.349123734,
362,38.247723500,114.348890657,
864,38.247675596,114.348640247,
60,38.247699920,114.348640364,
724,38.247751226,114.348655460,
497,38.247757338,114.348720604,
909,38.247670096,114.348672208,
135,38.247737142,114.348847312,
287,38.247739433,114.348682820,
125,38.247737424,114.348752496,
574,38.247775863,114.348853209,
102,38.247730556,114.348638225,
197,38.247729735,114.348914677,
239,38.247722895,114.348791267,
